id,location,fault_severity,severity_type,resource_type,log_feature,volume,event_type
3670,location 1084,1,severity_type 1,resource_type 8,feature 170,4,event_type 11
7301,location 846,1,severity_type 2,resource_type 8,feature 82,4,event_type 15
2105,location 234,0,severity_type 2,resource_type 2,feature 307,1,event_type 35
1954,location 418,0,severity_type 4,resource_type 2,feature 301,5,event_type 35
7699,location 875,0,severity_type 2,resource_type 8,feature 202,2,event_type 11
15680,location 821,1,severity_type 1,resource_type 8,feature 71,1,event_type 15
16960,location 490,0,severity_type 2,resource_type 2,feature 235,7,event_type 34
2476,location 107,0,severity_type 2,resource_type 2,feature 313,1,event_type 35
4646,location 126,0,severity_type 2,resource_type 2,feature 313,8,event_type 34
4826,location 122,0,severity_type 2,resource_type 2,feature 313,5,event_type 34
14595,location 1,1,severity_type 2,resource_type 8,feature 201,1,event_type 15
12970,location 618,1,severity_type 2,resource_type 4,feature 54,2,event_type 14
9353,location 95,0,severity_type 2,resource_type 2,feature 309,1,event_type 34
17222,location 491,0,severity_type 2,resource_type 2,feature 235,3,event_type 35
10057,location 500,0,severity_type 2,resource_type 2,feature 235,1,event_type 34
12864,location 921,2,severity_type 1,resource_type 8,feature 203,10,event_type 11
16999,location 878,0,severity_type 1,resource_type 8,feature 73,2,event_type 11
2692,location 444,0,severity_type 2,resource_type 2,feature 313,2,event_type 34
14976,location 963,0,severity_type 1,resource_type 8,feature 195,41,event_type 11
6847,location 240,1,severity_type 2,resource_type 2,feature 232,4,event_type 35
15784,location 599,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
8439,location 303,1,severity_type 1,resource_type 2,feature 301,1,event_type 21
7067,location 684,0,severity_type 2,resource_type 8,feature 82,40,event_type 15
18113,location 155,1,severity_type 2,resource_type 2,feature 232,1,event_type 34
17415,location 717,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
12978,location 1010,0,severity_type 1,resource_type 8,feature 73,9,event_type 11
5459,location 878,0,severity_type 1,resource_type 8,feature 195,1,event_type 11
10742,location 991,1,severity_type 1,resource_type 8,feature 206,1,event_type 11
497,location 253,0,severity_type 2,resource_type 2,feature 307,3,event_type 34
6646,location 1058,0,severity_type 2,resource_type 8,feature 54,2,event_type 11
12958,location 1042,0,severity_type 1,resource_type 8,feature 203,8,event_type 15
5394,location 35,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
12610,location 648,1,severity_type 1,resource_type 7,feature 223,1,event_type 23
5926,location 465,0,severity_type 1,resource_type 2,feature 220,1,event_type 21
9713,location 499,0,severity_type 2,resource_type 2,feature 233,71,event_type 34
7364,location 597,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
5311,location 836,0,severity_type 1,resource_type 8,feature 73,3,event_type 11
13337,location 101,0,severity_type 2,resource_type 2,feature 228,2,event_type 35
11149,location 476,0,severity_type 2,resource_type 2,feature 232,1,event_type 35
6938,location 864,1,severity_type 1,resource_type 2,feature 239,3,event_type 24
14109,location 808,0,severity_type 1,resource_type 8,feature 71,1,event_type 11
16926,location 91,0,severity_type 2,resource_type 2,feature 307,1,event_type 34
5219,location 157,0,severity_type 2,resource_type 2,feature 312,19,event_type 35
14939,location 845,1,severity_type 2,resource_type 8,feature 82,6,event_type 15
6492,location 695,0,severity_type 1,resource_type 8,feature 195,3,event_type 11
4107,location 707,0,severity_type 2,resource_type 8,feature 349,1,event_type 15
506,location 756,0,severity_type 1,resource_type 8,feature 54,13,event_type 11
2435,location 738,1,severity_type 1,resource_type 8,feature 198,1,event_type 11
12376,location 734,1,severity_type 2,resource_type 1,feature 56,2,event_type 15
135,location 878,0,severity_type 1,resource_type 8,feature 195,6,event_type 11
9605,location 244,0,severity_type 2,resource_type 2,feature 312,26,event_type 34
13872,location 1084,0,severity_type 2,resource_type 8,feature 54,1,event_type 32
15057,location 1008,0,severity_type 2,resource_type 8,feature 82,40,event_type 15
11020,location 661,1,severity_type 1,resource_type 6,feature 54,1,event_type 11
3536,location 1063,0,severity_type 1,resource_type 8,feature 109,1,event_type 11
14249,location 821,2,severity_type 1,resource_type 8,feature 82,101,event_type 11
3979,location 95,0,severity_type 2,resource_type 2,feature 228,1,event_type 35
8293,location 407,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
2987,location 126,0,severity_type 2,resource_type 2,feature 312,38,event_type 34
2361,location 821,2,severity_type 1,resource_type 8,feature 80,1,event_type 15
11595,location 984,2,severity_type 1,resource_type 7,feature 54,40,event_type 20
15473,location 641,0,severity_type 1,resource_type 2,feature 291,60,event_type 42
8927,location 468,0,severity_type 2,resource_type 2,feature 312,35,event_type 35
7128,location 1052,1,severity_type 1,resource_type 8,feature 201,11,event_type 15
5580,location 644,0,severity_type 1,resource_type 2,feature 285,9,event_type 47
2302,location 644,0,severity_type 1,resource_type 2,feature 369,1,event_type 46
3332,location 468,0,severity_type 2,resource_type 2,feature 232,8,event_type 34
15011,location 826,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
3262,location 763,0,severity_type 1,resource_type 8,feature 71,2,event_type 15
8459,location 1107,0,severity_type 1,resource_type 8,feature 82,108,event_type 11
3303,location 794,0,severity_type 1,resource_type 7,feature 306,1,event_type 14
7207,location 124,0,severity_type 2,resource_type 2,feature 313,7,event_type 34
2560,location 478,0,severity_type 2,resource_type 2,feature 229,17,event_type 35
5935,location 504,0,severity_type 2,resource_type 2,feature 232,5,event_type 35
17817,location 116,0,severity_type 1,resource_type 2,feature 232,2,event_type 20
6081,location 704,0,severity_type 1,resource_type 8,feature 196,1,event_type 11
1244,location 276,1,severity_type 2,resource_type 2,feature 307,1,event_type 35
784,location 445,0,severity_type 2,resource_type 2,feature 312,11,event_type 35
5703,location 846,2,severity_type 1,resource_type 8,feature 203,10,event_type 11
4848,location 1,0,severity_type 1,resource_type 8,feature 56,3,event_type 11
5634,location 1075,1,severity_type 2,resource_type 8,feature 82,6,event_type 15
16696,location 793,0,severity_type 1,resource_type 8,feature 109,1,event_type 11
12619,location 326,0,severity_type 4,resource_type 2,feature 301,1,event_type 35
15671,location 252,1,severity_type 2,resource_type 2,feature 232,1,event_type 35
12676,location 519,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
18093,location 1083,1,severity_type 1,resource_type 8,feature 170,1,event_type 11
11855,location 972,1,severity_type 2,resource_type 7,feature 87,1,event_type 11
1456,location 1048,0,severity_type 1,resource_type 8,feature 54,636,event_type 11
17460,location 1100,1,severity_type 1,resource_type 8,feature 201,1,event_type 15
12099,location 957,0,severity_type 1,resource_type 8,feature 55,2,event_type 54
274,location 244,0,severity_type 2,resource_type 2,feature 312,45,event_type 34
105,location 376,1,severity_type 2,resource_type 2,feature 232,1,event_type 34
13301,location 1046,0,severity_type 1,resource_type 8,feature 244,1,event_type 18
12782,location 821,2,severity_type 2,resource_type 8,feature 71,2,event_type 15
8928,location 324,0,severity_type 2,resource_type 2,feature 227,1,event_type 34
11604,location 847,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
16445,location 709,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
16694,location 810,1,severity_type 1,resource_type 8,feature 203,4,event_type 11
646,location 484,0,severity_type 2,resource_type 2,feature 310,1,event_type 35
11171,location 894,0,severity_type 1,resource_type 2,feature 375,5,event_type 42
18228,location 684,2,severity_type 1,resource_type 8,feature 71,1,event_type 15
1104,location 760,1,severity_type 1,resource_type 8,feature 26,1,event_type 2
16966,location 230,0,severity_type 2,resource_type 8,feature 211,1,event_type 34
16874,location 1099,0,severity_type 1,resource_type 8,feature 81,18,event_type 11
18127,location 943,1,severity_type 1,resource_type 8,feature 170,1,event_type 11
1205,location 242,0,severity_type 2,resource_type 2,feature 314,68,event_type 34
3172,location 122,0,severity_type 2,resource_type 2,feature 235,2,event_type 35
18535,location 133,0,severity_type 2,resource_type 2,feature 315,1,event_type 34
8729,location 734,1,severity_type 1,resource_type 8,feature 203,2,event_type 15
3384,location 9,0,severity_type 1,resource_type 8,feature 108,1,event_type 11
7640,location 998,0,severity_type 1,resource_type 8,feature 62,1,event_type 11
7007,location 1049,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
11469,location 229,0,severity_type 1,resource_type 2,feature 301,2,event_type 34
16837,location 1065,1,severity_type 1,resource_type 8,feature 201,1,event_type 11
17237,location 878,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
19,location 644,1,severity_type 1,resource_type 2,feature 368,3,event_type 42
14290,location 249,0,severity_type 1,resource_type 2,feature 134,1,event_type 35
6761,location 321,0,severity_type 1,resource_type 2,feature 301,2,event_type 35
15850,location 100,0,severity_type 2,resource_type 2,feature 232,13,event_type 34
16249,location 126,0,severity_type 2,resource_type 2,feature 233,7,event_type 34
11170,location 322,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
9380,location 618,1,severity_type 1,resource_type 8,feature 170,1,event_type 11
1790,location 148,0,severity_type 2,resource_type 2,feature 227,1,event_type 34
14735,location 1075,2,severity_type 1,resource_type 8,feature 203,11,event_type 15
14241,location 57,1,severity_type 1,resource_type 8,feature 41,1,event_type 11
5689,location 91,0,severity_type 2,resource_type 2,feature 315,148,event_type 35
14799,location 462,1,severity_type 2,resource_type 8,feature 44,1,event_type 11
15037,location 790,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
17745,location 1008,1,severity_type 2,resource_type 8,feature 80,1,event_type 15
874,location 1100,2,severity_type 1,resource_type 8,feature 82,115,event_type 15
11724,location 707,0,severity_type 2,resource_type 8,feature 71,2,event_type 15
12109,location 662,0,severity_type 1,resource_type 2,feature 85,2,event_type 11
2589,location 679,1,severity_type 1,resource_type 8,feature 55,8,event_type 11
1619,location 533,0,severity_type 1,resource_type 9,feature 154,2,event_type 27
9224,location 658,0,severity_type 1,resource_type 8,feature 55,1,event_type 11
6197,location 1117,0,severity_type 2,resource_type 8,feature 68,1,event_type 11
6643,location 51,1,severity_type 1,resource_type 8,feature 205,1,event_type 11
14544,location 1125,1,severity_type 1,resource_type 2,feature 219,1,event_type 20
14337,location 1109,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
16159,location 135,0,severity_type 2,resource_type 2,feature 233,1,event_type 34
12623,location 297,0,severity_type 4,resource_type 2,feature 301,2,event_type 35
11193,location 897,1,severity_type 1,resource_type 2,feature 283,1,event_type 44
10700,location 498,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
1264,location 808,0,severity_type 1,resource_type 2,feature 52,1,event_type 15
18386,location 526,0,severity_type 2,resource_type 2,feature 313,6,event_type 35
5364,location 504,0,severity_type 2,resource_type 2,feature 312,6,event_type 34
16123,location 603,0,severity_type 1,resource_type 8,feature 54,1,event_type 11
6111,location 599,1,severity_type 2,resource_type 8,feature 203,2,event_type 15
7607,location 810,2,severity_type 1,resource_type 8,feature 71,3,event_type 15
14830,location 619,1,severity_type 1,resource_type 8,feature 170,2,event_type 11
12961,location 1061,2,severity_type 1,resource_type 8,feature 80,9,event_type 15
16230,location 9,0,severity_type 1,resource_type 8,feature 71,4,event_type 11
8174,location 760,1,severity_type 1,resource_type 8,feature 170,3,event_type 54
15369,location 1052,0,severity_type 2,resource_type 8,feature 201,1,event_type 15
4558,location 122,0,severity_type 2,resource_type 2,feature 232,4,event_type 34
12259,location 707,0,severity_type 2,resource_type 8,feature 193,1,event_type 15
14532,location 805,0,severity_type 1,resource_type 8,feature 51,3,event_type 11
6004,location 124,0,severity_type 2,resource_type 2,feature 307,1,event_type 35
12646,location 380,0,severity_type 2,resource_type 2,feature 312,4,event_type 34
8685,location 159,0,severity_type 2,resource_type 2,feature 312,5,event_type 35
11183,location 477,0,severity_type 1,resource_type 8,feature 160,1,event_type 11
8953,location 108,1,severity_type 2,resource_type 2,feature 232,1,event_type 35
17491,location 691,0,severity_type 2,resource_type 7,feature 75,4,event_type 23
13130,location 496,0,severity_type 2,resource_type 2,feature 227,1,event_type 35
14740,location 814,0,severity_type 2,resource_type 8,feature 70,5,event_type 11
532,location 1090,0,severity_type 1,resource_type 8,feature 195,1,event_type 11
13907,location 765,1,severity_type 2,resource_type 8,feature 195,1,event_type 11
